,ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,OREDEREDQUANTITY
27259,ES1,C00205,IT0001012,11-AUG,2500.0
27260,ES1,C00205,IT0001012,11-AUG,2500.0
27261,ES1,C00205,IT0001012,11-AUG,2500.0
27262,ES1,C00205,IT0001012,11-AUG,2500.0
27263,ES1,C00205,IT0001012,11-AUG,2500.0
27264,ES1,C00205,IT0001020,11-AUG,1600.0
27265,ES1,C00205,IT0001020,11-AUG,1600.0
27266,ES1,C00205,IT0001020,11-AUG,1600.0
27267,ES1,C00205,IT0001020,11-AUG,1600.0
27268,ES1,C00205,IT0001151,11-AUG,160.0
27269,ES1,C00205,IT0001162,11-AUG,320.0
27270,ES3,C00128,IT0001151,10-AUG,24.0
27271,ES3,C00128,IT0001076,10-AUG,250.0
27272,ES1,C00110,IT0001381,11-AUG,10.0
27273,ES3,C00106,IT0001076,12-AUG,500.0
27274,ES3,C00106,IT0001088,12-AUG,500.0
27275,ES3,C00106,IT0001113,12-AUG,10.0
27276,ES3,C00106,IT0001133,12-AUG,16.0
27277,ES3,C00313,IT0001028,12-AUG,180.0
27278,ES1,C00238,IT0001178,22-AUG,250.0
27279,ES1,C00238,IT0001184,22-AUG,72.0
27280,ES1,C00238,IT0001183,22-AUG,130.0
27281,ES1,C00238,IT0001182,22-AUG,180.0
27282,ES1,C00166,IT0001088,15-AUG,1860.0
27283,ES1,C00166,IT0001088,15-AUG,1860.0
27284,ES1,C00166,IT0001088,15-AUG,1860.0
27285,ES1,C00166,IT0001088,15-AUG,1860.0
27286,ES3,C00313,IT0001124,11-AUG,80.0
27287,ES1,C00313,IT0001020,12-AUG,960.0
27288,ES1,C00313,IT0001020,12-AUG,960.0
27289,ES1,C00313,IT0001020,12-AUG,960.0
27290,ES1,C00313,IT0001020,12-AUG,960.0
27291,ES1,C00301,IT0001415,12-AUG,10.0
27292,ES1,C00301,IT0001415,12-AUG,10.0
27293,ES1,C00311,IT0001012,13-AUG,1000.0
27294,ES1,C00311,IT0001020,13-AUG,640.0
27295,ES1,C00311,IT0001068,13-AUG,72.0
27296,ES1,C00311,IT0001159,13-AUG,80.0
27297,ES1,C00311,IT0001162,13-AUG,80.0
27298,ES1,C00311,IT0001012,13-AUG,1000.0
27299,ES1,C00311,IT0001415,13-AUG,25.0
27300,ES1,C00311,IT0001433,13-AUG,7.0
27301,ES1,C00354,IT0001162,13-AUG,56.0
27302,ES1,C00354,IT0001162,13-AUG,56.0
27303,ES1,C00354,IT0001159,13-AUG,104.0
27304,ES1,C00354,IT0001020,13-AUG,1120.0
27305,ES1,C00354,IT0001020,13-AUG,1120.0
27306,ES1,C00354,IT0001020,13-AUG,1120.0
27307,ES1,C00354,IT0001020,13-AUG,1120.0
27308,ES1,C00186,IT0001020,13-AUG,320.0
27309,ES1,C00186,IT0001020,13-AUG,320.0
27310,ES1,C00186,IT0001068,13-AUG,144.0
27311,ES1,C00186,IT0001405,16-AUG,10.0
27312,ES1,C00186,IT0001414,16-AUG,15.0
27313,ES1,C00186,IT0001471,16-AUG,13.0
27314,ES1,C00186,IT0001048,13-AUG,250.0
27315,ES3,C00128,IT0001076,13-AUG,250.0
27316,ES3,C00128,IT0001088,13-AUG,320.0
27317,ES3,C00128,IT0001012,13-AUG,250.0
27318,ES3,C00128,IT0001068,13-AUG,72.0
27319,ES1,C00311,IT0001139,15-AUG,104.0
27320,ES1,C00139,IT0001076,15-AUG,100.0
27321,ES1,C00139,IT0001088,15-AUG,100.0
27322,ES1,C00139,IT0001113,15-AUG,100.0
27323,ES1,C00238,IT0001415,15-AUG,20.0
27324,ES1,C00238,IT0001481,15-AUG,25.0
27325,ES1,C00238,IT0001494,15-AUG,100.0
27326,ES3,C00313,IT0001020,15-AUG,800.0
27327,ES3,C00313,IT0001020,15-AUG,800.0
27328,ES1,C00238,IT0001076,16-AUG,1500.0
27329,ES1,C00238,IT0001076,16-AUG,1500.0
27330,ES1,C00238,IT0001076,16-AUG,1500.0
27331,ES1,C00238,IT0001020,16-AUG,1280.0
27332,ES1,C00238,IT0001020,16-AUG,1280.0
27333,ES1,C00238,IT0001020,16-AUG,1280.0
27334,ES1,C00238,IT0001088,16-AUG,1280.0
27335,ES1,C00238,IT0001088,16-AUG,1280.0
27336,ES1,C00238,IT0001088,16-AUG,1280.0
27337,ES1,C00238,IT0001113,16-AUG,144.0
27338,ES1,C00315,IT0001012,16-AUG,750.0
27339,ES1,C00315,IT0001012,16-AUG,750.0
27340,ES1,C00315,IT0001159,16-AUG,64.0
27341,ES1,C00315,IT0001159,16-AUG,64.0
27342,ES1,C00315,IT0001162,16-AUG,60.0
27343,ES1,C00315,IT0001162,16-AUG,60.0
27344,ES1,C00315,IT0001176,16-AUG,24.0
27345,ES3,C00166,IT0001088,16-AUG,2500.0
27346,ES3,C00166,IT0001088,16-AUG,2500.0
27347,ES1,C00315,IT0001476,15-AUG,25.0
27348,ES1,C00315,IT0001481,15-AUG,67.0
27349,ES1,C00315,IT0001424,15-AUG,2.0
27350,ES1,C00315,IT0001425,15-AUG,4.0
27351,ES1,C00313,IT0001406,16-AUG,6.0
27352,ES1,C00313,IT0001415,16-AUG,25.0
27353,ES1,C00313,IT0001433,16-AUG,33.0
27354,ES1,C00315,IT0001076,16-AUG,500.0
27355,ES1,C00315,IT0001088,16-AUG,480.0
27356,ES1,C00315,IT0001088,16-AUG,480.0
27357,ES1,C00238,IT0001076,16-AUG,1500.0
27358,ES1,C00238,IT0001076,16-AUG,1500.0
27359,ES1,C00238,IT0001020,16-AUG,1120.0
27360,ES1,C00238,IT0001020,16-AUG,1120.0
27361,ES1,C00238,IT0001020,16-AUG,1120.0
27362,ES1,C00238,IT0001020,16-AUG,1120.0
27363,ES1,C00238,IT0001113,16-AUG,72.0
27364,ES1,C00257,IT0001113,16-AUG,72.0
27365,ES1,C00196,IT0001012,16-AUG,500.0
27366,ES1,C00196,IT0001020,16-AUG,160.0
27367,ES1,C00335,IT0001024,19-AUG,50.0
27368,ES3,C00171,IT0001076,17-AUG,1000.0
27369,ES3,C00171,IT0001076,17-AUG,1000.0
27370,ES3,C00171,IT0001088,17-AUG,1000.0
27371,ES3,C00171,IT0001088,17-AUG,1000.0
27372,ES3,C00171,IT0001113,17-AUG,234.0
27373,ES3,C00171,IT0001113,17-AUG,234.0
27374,ES1,C00194,IT0001159,17-AUG,360.0
27375,ES1,C00301,IT0001151,17-AUG,160.0
27376,ES1,C00301,IT0001151,17-AUG,160.0
27377,ES1,C00301,IT0001012,17-AUG,3000.0
27378,ES1,C00301,IT0001012,17-AUG,3000.0
27379,ES1,C00301,IT0001012,17-AUG,3000.0
27380,ES1,C00301,IT0001012,17-AUG,3000.0
27381,ES1,C00301,IT0001012,17-AUG,3000.0
27382,ES1,C00301,IT0001012,17-AUG,3000.0
27383,ES1,C00301,IT0001012,17-AUG,3000.0
27384,ES1,C00301,IT0001012,17-AUG,3000.0
27385,ES1,C00301,IT0001020,17-AUG,480.0
27386,ES1,C00301,IT0001020,17-AUG,480.0
27387,ES1,C00301,IT0001020,17-AUG,480.0
27388,ES1,C00301,IT0001088,17-AUG,320.0
27389,ES1,C00301,IT0001040,17-AUG,72.0
27390,ES1,C00301,IT0001406,17-AUG,3.0
27391,ES1,C00301,IT0001433,17-AUG,3.0
27392,ES1,C00301,IT0001494,17-AUG,10.0
27393,ES3,C00246,IT0001012,17-AUG,250.0
27394,ES3,C00246,IT0001151,17-AUG,80.0
27395,0,0,0,0,0.0
27396,ES1,C00106,IT0001076,17-AUG,500.0
27397,ES1,C00366,IT0001088,17-AUG,160.0
27398,ES1,C00366,IT0001124,17-AUG,40.0
27399,ES1,C00340,IT0001151,23-AUG,56.0
27400,ES1,C00216,IT0001108,18-AUG,130.0
27401,ES1,C00143,IT0001139,18-AUG,48.0
27402,ES1,C00216,IT0001124,18-AUG,208.0
27403,ES1,C00216,IT0001124,18-AUG,208.0
27404,ES1,C00216,IT0001151,18-AUG,40.0
27405,ES1,C00115,IT0001415,24-AUG,90.0
27406,ES3,C00128,IT0001151,18-AUG,80.0
27407,ES3,C00128,IT0001124,18-AUG,40.0
27408,ES3,C00128,IT0001020,18-AUG,160.0
27409,ES3,C00128,IT0001040,18-AUG,72.0
27410,ES1,C00127,IT0001151,18-AUG,240.0
27411,ES1,C00127,IT0001151,18-AUG,240.0
27412,ES1,C00127,IT0001151,18-AUG,240.0
27413,ES1,C00127,IT0001162,18-AUG,80.0
27414,ES1,C00172,IT0001371,18-AUG,15.0
27415,ES1,C00216,IT0001020,18-AUG,160.0
27416,ES1,C00106,IT0001130,18-AUG,120.0
27417,ES1,C00205,IT0001113,18-AUG,144.0
27418,ES1,C00316,IT0001012,19-AUG,250.0
27419,ES1,C00316,IT0001020,19-AUG,160.0
27420,ES1,C00129,IT0001020,19-AUG,160.0
27421,ES1,C00129,IT0001068,19-AUG,72.0
27422,ES1,C00314,IT0001012,19-AUG,4000.0
27423,ES1,C00314,IT0001012,19-AUG,4000.0
27424,ES1,C00314,IT0001012,19-AUG,4000.0
27425,ES1,C00314,IT0001012,19-AUG,4000.0
27426,ES1,C00314,IT0001012,19-AUG,4000.0
27427,ES1,C00314,IT0001012,19-AUG,4000.0
27428,ES1,C00314,IT0001012,19-AUG,4000.0
27429,ES1,C00314,IT0001012,19-AUG,4000.0
27430,ES1,C00314,IT0001012,19-AUG,4000.0
27431,ES1,C00314,IT0001012,19-AUG,4000.0
27432,ES1,C00314,IT0001012,19-AUG,4000.0
27433,ES1,C00314,IT0001076,19-AUG,750.0
27434,ES1,C00314,IT0001076,19-AUG,750.0
27435,ES1,C00314,IT0001076,19-AUG,750.0
27436,ES1,C00314,IT0001068,19-AUG,72.0
27437,ES1,C00314,IT0001151,19-AUG,240.0
27438,ES1,C00314,IT0001151,19-AUG,240.0
27439,ES1,C00314,IT0001151,19-AUG,240.0
27440,ES1,C00314,IT0001151,19-AUG,240.0
27441,ES1,C00314,IT0001151,19-AUG,240.0
27442,ES1,C00314,IT0001162,19-AUG,64.0
27443,ES1,C00314,IT0001162,19-AUG,64.0
27444,ES1,C00314,IT0001162,19-AUG,64.0
27445,ES1,C00101,IT0001494,19-AUG,100.0
27446,ES3,C00313,IT0001088,22-AUG,500.0
27447,ES3,C00313,IT0001088,22-AUG,500.0
27448,ES3,C00313,IT0001101,22-AUG,10.0
27449,ES3,C00313,IT0001113,22-AUG,20.0
27450,ES1,C00287,IT0001016,22-AUG,15.0
27451,ES1,C00106,IT0001076,26-AUG,800.0
27452,ES1,C00106,IT0001076,26-AUG,800.0
27453,ES1,C00106,IT0001088,26-AUG,850.0
27454,ES1,C00106,IT0001088,26-AUG,850.0
27455,ES1,C00106,IT0001108,26-AUG,25.0
27456,ES1,C00106,IT0001108,26-AUG,25.0
27457,ES1,C00301,IT0001113,20-AUG,72.0
27458,ES1,C00287,IT0001088,20-AUG,160.0
27459,ES1,C00287,IT0001113,20-AUG,72.0
27460,ES1,C00196,IT0001012,20-AUG,750.0
27461,ES1,C00280,IT0001056,24-AUG,160.0
27462,ES1,C00280,IT0001151,24-AUG,24.0
27463,ES1,C00280,IT0001162,24-AUG,24.0
27464,ES1,C00280,IT0001415,24-AUG,10.0
27465,ES1,C00280,IT0001481,24-AUG,5.0
27466,ES1,C00293,IT0001088,22-AUG,700.0
27467,ES1,C00293,IT0001088,22-AUG,700.0
27468,ES1,C00313,IT0001405,22-AUG,3.0
27469,ES1,C00313,IT0001414,22-AUG,5.0
27470,ES1,C00313,IT0001433,22-AUG,33.0
27471,ES1,C00313,IT0001433,22-AUG,33.0
27472,ES1,C00313,IT0001499,22-AUG,5.0
27473,ES3,C00340,IT0001012,22-AUG,250.0
27474,ES3,C00340,IT0001124,22-AUG,8.0
27475,ES3,C00246,IT0001020,22-AUG,160.0
27476,ES3,C00246,IT0001040,22-AUG,72.0
27477,ES1,C00351,IT0001284,24-AUG,1339.64
27478,ES1,C00351,IT0001284,24-AUG,1279.08
27479,ES1,C00351,IT0001284,24-AUG,2730.6399
27480,ES3,C00337,IT0001088,23-AUG,160.0
27481,ES3,C00110,IT0001012,23-AUG,750.0
27482,ES3,C00110,IT0001012,23-AUG,750.0
27483,ES3,C00110,IT0001020,23-AUG,1440.0
27484,ES3,C00110,IT0001020,23-AUG,1440.0
27485,ES3,C00110,IT0001020,23-AUG,1440.0
27486,ES3,C00110,IT0001020,23-AUG,1440.0
27487,ES3,C00110,IT0001020,23-AUG,1440.0
27488,ES3,C00110,IT0001020,23-AUG,1440.0
27489,ES3,C00110,IT0001151,23-AUG,112.0
27490,ES1,C00287,IT0001488,23-AUG,5.0
27491,ES1,C00287,IT0001357,23-AUG,2.0
27492,ES1,C00283,IT0001471,25-AUG,55.0
27493,ES1,C00283,IT0001488,25-AUG,15.0
27494,ES1,C00283,IT0001494,25-AUG,34.0
27495,ES1,C00312,IT0001471,23-AUG,10.0
27496,ES1,C00312,IT0001481,23-AUG,38.0
27497,ES1,C00312,IT0001405,23-AUG,7.0
27498,ES1,C00312,IT0001415,23-AUG,15.0
27499,ES1,C00312,IT0001476,23-AUG,12.0
27500,ES1,C00312,IT0001068,23-AUG,72.0
27501,ES1,C00283,IT0001151,24-AUG,120.0
27502,ES1,C00283,IT0001151,24-AUG,120.0
27503,ES1,C00283,IT0001130,24-AUG,16.0
27504,ES1,C00283,IT0001076,24-AUG,250.0
27505,ES1,C00283,IT0001113,24-AUG,72.0
27506,ES1,C00283,IT0001020,24-AUG,800.0
27507,ES1,C00283,IT0001020,24-AUG,800.0
27508,ES1,C00283,IT0001020,24-AUG,800.0
27509,ES1,C00283,IT0001012,24-AUG,1000.0
27510,ES1,C00283,IT0001012,24-AUG,1000.0
27511,ES1,C00283,IT0001012,24-AUG,1000.0
27512,ES1,C00283,IT0001028,24-AUG,180.0
27513,ES1,C00283,IT0001040,24-AUG,216.0
27514,ES1,C00283,IT0001040,24-AUG,216.0
27515,ES1,C00283,IT0001040,24-AUG,216.0
27516,ES1,C00283,IT0001068,24-AUG,72.0
27517,ES1,C00127,IT0001089,31-AUG,50.0
27518,ES1,C00115,IT0001124,24-AUG,72.0
27519,ES1,C00115,IT0001124,24-AUG,72.0
27520,ES1,C00115,IT0001151,24-AUG,72.0
27521,ES1,C00213,IT0001088,24-AUG,320.0
27522,ES1,C00312,IT0001488,24-AUG,25.0
27523,ES1,C00312,IT0001405,24-AUG,13.0
27524,ES1,C00312,IT0001415,24-AUG,15.0
27525,ES1,C00312,IT0001415,24-AUG,15.0
27526,ES1,C00312,IT0001476,24-AUG,13.0
27527,ES1,C00143,IT0001139,24-AUG,72.0
27528,ES1,C00143,IT0001139,24-AUG,72.0
27529,ES1,C00257,IT0001033,26-AUG,130.0
27530,ES3,C00128,IT0001124,24-AUG,40.0
27531,ES3,C00128,IT0001012,24-AUG,500.0
27532,ES1,C00249,IT0001265,28-SEP,10002.0
27533,ES1,C00313,IT0001151,25-AUG,104.0
27534,ES1,C00313,IT0001151,25-AUG,104.0
27535,ES1,C00313,IT0001162,25-AUG,102.0
27536,ES1,C00313,IT0001162,25-AUG,102.0
27537,ES1,C00313,IT0001162,25-AUG,102.0
27538,ES1,C00281,IT0001020,25-AUG,480.0
27539,ES1,C00281,IT0001158,25-AUG,104.0
27540,ES3,C00313,IT0001088,25-AUG,480.0
27541,ES3,C00313,IT0001088,25-AUG,480.0
27542,ES3,C00238,IT0001151,25-AUG,104.0
27543,ES3,C00238,IT0001076,25-AUG,1500.0
27544,ES3,C00238,IT0001076,25-AUG,1500.0
27545,ES3,C00238,IT0001076,25-AUG,1500.0
27546,ES3,C00238,IT0001088,25-AUG,960.0
27547,ES3,C00238,IT0001088,25-AUG,960.0
27548,ES1,C00335,IT0001088,25-AUG,320.0
27549,ES1,C00335,IT0001088,25-AUG,320.0
27550,ES1,C00335,IT0001020,25-AUG,480.0
27551,ES1,C00335,IT0001040,25-AUG,72.0
27552,ES1,C00335,IT0001048,25-AUG,250.0
27553,ES1,C00335,IT0001056,25-AUG,160.0
27554,ES1,C00335,IT0001433,25-AUG,25.0
27555,ES1,C00335,IT0001471,25-AUG,25.0
27556,ES1,C00351,IT0001471,25-AUG,18.0
27557,ES1,C00351,IT0001476,25-AUG,25.0
27558,ES1,C00121,IT0001101,27-AUG,75.0
27559,ES1,C00115,IT0001415,25-AUG,15.0
27560,ES1,C00139,IT0001113,26-AUG,120.0
27561,ES3,C00240,IT0001433,26-AUG,166.0
27562,ES1,C00313,IT0001088,26-AUG,160.0
27563,ES1,C00313,IT0001012,26-AUG,750.0
27564,ES1,C00313,IT0001012,26-AUG,750.0
27565,ES1,C00313,IT0001040,26-AUG,72.0
27566,ES1,C00313,IT0001068,26-AUG,72.0
27567,ES3,C00194,IT0001088,07-SEP,500.0
27568,ES1,C00311,IT0001012,26-AUG,1000.0
27569,ES1,C00311,IT0001012,26-AUG,1000.0
27570,ES1,C00311,IT0001020,26-AUG,480.0
27571,ES1,C00311,IT0001020,26-AUG,480.0
27572,ES1,C00311,IT0001088,26-AUG,320.0
27573,ES1,C00311,IT0001101,26-AUG,180.0
27574,ES1,C00115,IT0001182,29-AUG,360.0
27575,0,0,0,0,0.0
27576,0,0,0,0,0.0
27577,ES1,C00334,IT0001180,26-AUG,160.0
27578,ES1,C00240,IT0001151,26-AUG,56.0
27579,ES1,C00240,IT0001076,26-AUG,250.0
27580,ES1,C00240,IT0001020,26-AUG,320.0
27581,ES1,C00240,IT0001068,26-AUG,72.0
27582,ES1,C00205,IT0001076,27-AUG,2500.0
27583,ES1,C00205,IT0001076,27-AUG,2500.0
27584,ES1,C00205,IT0001040,27-AUG,144.0
27585,ES1,C00205,IT0001068,27-AUG,144.0
27586,ES1,C00205,IT0001124,27-AUG,80.0
27587,ES1,C00205,IT0001124,27-AUG,80.0
27588,ES1,C00205,IT0001159,27-AUG,160.0
27589,ES1,C00205,IT0001159,27-AUG,160.0
27590,ES1,C00205,IT0001159,27-AUG,160.0
27591,ES3,C00205,IT0001471,27-AUG,50.0
27592,ES3,C00102,IT0001174,27-AUG,12.0
27593,ES3,C00102,IT0001176,27-AUG,12.0
27594,ES1,C00180,IT0001088,27-AUG,160.0
27595,ES1,C00196,IT0001020,27-AUG,160.0
27596,ES1,C00196,IT0001159,27-AUG,16.0
27597,ES1,C00238,IT0001405,29-AUG,10.0
27598,ES1,C00106,IT0001076,29-AUG,750.0
27599,ES1,C00106,IT0001088,29-AUG,480.0
27600,ES3,C00151,IT0001414,29-AUG,1.0
27601,ES3,C00151,IT0001424,29-AUG,1.0
27602,ES3,C00246,IT0001113,29-AUG,72.0
27603,ES1,C00301,IT0001433,30-AUG,10.0
27604,ES1,C00301,IT0001481,30-AUG,10.0
27605,ES1,C00301,IT0001494,30-AUG,415.0
27606,ES1,C00301,IT0001494,30-AUG,415.0
27607,ES1,C00301,IT0001012,29-AUG,1500.0
27608,ES1,C00301,IT0001012,29-AUG,1500.0
27609,ES1,C00301,IT0001012,29-AUG,1500.0
27610,ES1,C00301,IT0001020,29-AUG,480.0
27611,ES1,C00301,IT0001020,29-AUG,480.0
27612,ES1,C00301,IT0001088,29-AUG,320.0
27613,ES1,C00301,IT0001088,29-AUG,320.0
27614,ES1,C00301,IT0001170,29-AUG,84.0
27615,ES1,C00301,IT0001170,29-AUG,84.0
27616,ES1,C00301,IT0001170,29-AUG,84.0
27617,ES1,C00257,IT0001499,01-SEP,50.0
27618,ES1,C00257,IT0001415,01-SEP,15.0
27619,ES1,C00257,IT0001471,01-SEP,10.0
27620,ES1,C00257,IT0001405,01-SEP,5.0
27621,ES1,C00315,IT0001076,30-AUG,500.0
27622,ES1,C00315,IT0001076,30-AUG,500.0
27623,ES1,C00315,IT0001020,30-AUG,480.0
27624,ES1,C00315,IT0001020,30-AUG,480.0
27625,ES1,C00315,IT0001020,30-AUG,480.0
27626,ES1,C00315,IT0001151,30-AUG,200.0
27627,ES1,C00315,IT0001151,30-AUG,200.0
27628,ES1,C00315,IT0001151,30-AUG,200.0
27629,ES1,C00315,IT0001170,30-AUG,24.0
27630,ES1,C00277,IT0001101,30-AUG,25.0
27631,ES1,C00277,IT0001076,30-AUG,500.0
27632,ES1,C00315,IT0001405,30-AUG,4.0
27633,ES3,C00313,IT0001012,31-AUG,1000.0
27634,ES3,C00313,IT0001012,31-AUG,1000.0
27635,ES1,C00154,IT0001151,31-AUG,400.0
27636,ES1,C00351,IT0001076,05-SEP,25.0
27637,ES1,C00314,IT0001076,31-AUG,1000.0
27638,ES1,C00314,IT0001076,31-AUG,1000.0
27639,ES1,C00314,IT0001068,31-AUG,72.0
27640,ES1,C00314,IT0001151,31-AUG,160.0
27641,ES1,C00314,IT0001151,31-AUG,160.0
27642,ES1,C00314,IT0001151,31-AUG,160.0
27643,ES1,C00314,IT0001162,31-AUG,60.0
27644,ES1,C00314,IT0001162,31-AUG,60.0
27645,ES1,C00314,IT0001012,31-AUG,2250.0
27646,ES1,C00314,IT0001012,31-AUG,2250.0
27647,ES1,C00314,IT0001012,31-AUG,2250.0
27648,ES1,C00314,IT0001012,31-AUG,2250.0
27649,ES1,C00314,IT0001012,31-AUG,2250.0
27650,ES1,C00287,IT0001088,31-AUG,160.0
27651,ES1,C00287,IT0001020,31-AUG,160.0
27652,ES1,C00354,IT0001076,02-SEP,1000.0
27653,ES1,C00354,IT0001076,02-SEP,1000.0
27654,ES1,C00354,IT0001076,02-SEP,1000.0
27655,ES1,C00354,IT0001088,02-SEP,640.0
27656,ES1,C00354,IT0001088,02-SEP,640.0
27657,ES1,C00354,IT0001088,02-SEP,640.0
27658,ES1,C00354,IT0001012,02-SEP,2500.0
27659,ES1,C00354,IT0001012,02-SEP,2500.0
27660,ES1,C00354,IT0001012,02-SEP,2500.0
27661,ES1,C00311,IT0001151,02-SEP,200.0
27662,ES3,C00311,IT0001494,02-SEP,100.0
27663,ES3,C00313,IT0001012,01-SEP,1000.0
27664,ES1,C00180,IT0001088,01-SEP,320.0
27665,ES3,C00128,IT0001076,01-SEP,500.0
27666,ES3,C00128,IT0001076,01-SEP,500.0
27667,ES3,C00128,IT0001088,01-SEP,160.0
27668,ES3,C00128,IT0001012,01-SEP,250.0
27669,ES3,C00342,IT0001162,01-SEP,150.0
27670,ES3,C00342,IT0001113,02-SEP,72.0
27671,ES3,C00191,IT0001076,02-SEP,263.0
27672,ES3,C00191,IT0001088,02-SEP,473.0
27673,ES3,C00191,IT0001088,02-SEP,473.0
27674,ES3,C00191,IT0001101,02-SEP,7.0
27675,ES1,C00126,IT0001088,02-SEP,320.0
27676,ES1,C00126,IT0001088,02-SEP,320.0
27677,ES1,C00101,IT0001088,02-SEP,480.0
27678,ES1,C00312,IT0001020,02-SEP,160.0
27679,ES1,C00312,IT0001151,02-SEP,40.0
27680,ES1,C00312,IT0001020,02-SEP,160.0
27681,ES1,C00316,IT0001088,02-SEP,960.0
27682,ES1,C00316,IT0001088,02-SEP,960.0
27683,ES1,C00257,IT0001076,02-SEP,500.0
27684,ES1,C00257,IT0001088,02-SEP,320.0
27685,ES1,C00257,IT0001088,02-SEP,320.0
27686,ES1,C00257,IT0001108,02-SEP,130.0
27687,ES1,C00257,IT0001012,02-SEP,250.0
27688,ES1,C00257,IT0001159,02-SEP,24.0
27689,ES1,C00257,IT0001162,02-SEP,24.0
27690,ES3,C00313,IT0001012,03-SEP,1000.0
27691,ES3,C00313,IT0001012,03-SEP,1000.0
27692,ES3,C00313,IT0001020,03-SEP,320.0
27693,ES1,C00283,IT0001084,03-SEP,25.0
27694,ES3,C00128,IT0001076,03-SEP,750.0
27695,ES3,C00128,IT0001088,03-SEP,480.0
27696,ES1,C00246,IT0001494,05-SEP,6.0
27697,ES3,C00265,IT0001197,05-SEP,200.0
27698,ES3,C00102,IT0001088,07-SEP,160.0
27699,ES3,C00102,IT0001012,07-SEP,500.0
27700,ES3,C00102,IT0001162,07-SEP,30.0
27701,ES3,C00146,IT0001076,07-SEP,250.0
27702,ES1,C00193,IT0001084,07-SEP,50.0
27703,ES1,C00151,IT0001253,07-SEP,4500.0
27704,ES1,C00238,IT0001012,07-SEP,1000.0
27705,ES1,C00238,IT0001012,07-SEP,1000.0
27706,ES1,C00238,IT0001076,07-SEP,3000.0
27707,ES1,C00238,IT0001076,07-SEP,3000.0
27708,ES1,C00238,IT0001076,07-SEP,3000.0
27709,ES1,C00238,IT0001076,07-SEP,3000.0
27710,ES1,C00238,IT0001076,07-SEP,3000.0
27711,ES1,C00238,IT0001076,07-SEP,3000.0
27712,ES1,C00238,IT0001076,07-SEP,3000.0
27713,ES1,C00238,IT0001088,07-SEP,1600.0
27714,ES1,C00238,IT0001088,07-SEP,1600.0
27715,ES1,C00238,IT0001088,07-SEP,1600.0
27716,ES1,C00238,IT0001088,07-SEP,1600.0
27717,ES1,C00238,IT0001113,07-SEP,216.0
27718,ES1,C00238,IT0001113,07-SEP,216.0
27719,ES1,C00238,IT0001151,07-SEP,120.0
27720,ES1,C00238,IT0001151,07-SEP,120.0
27721,ES3,C00313,IT0001151,07-SEP,80.0
27722,ES3,C00246,IT0001076,07-SEP,250.0
27723,ES1,C00316,IT0001076,07-SEP,250.0
27724,ES1,C00316,IT0001088,07-SEP,1600.0
27725,ES1,C00316,IT0001088,07-SEP,1600.0
27726,ES1,C00316,IT0001088,07-SEP,1600.0
27727,ES1,C00316,IT0001088,07-SEP,1600.0
27728,ES1,C00316,IT0001088,07-SEP,1600.0
27729,ES1,C00316,IT0001088,07-SEP,1600.0
27730,ES1,C00101,IT0001108,17-SEP,130.0
27731,ES1,C00101,IT0001113,17-SEP,144.0
27732,ES1,C00110,IT0001068,08-SEP,72.0
27733,ES1,C00301,IT0001162,08-SEP,84.0
27734,ES1,C00301,IT0001162,08-SEP,84.0
27735,ES1,C00301,IT0001012,08-SEP,1500.0
27736,ES1,C00301,IT0001012,08-SEP,1500.0
27737,ES1,C00301,IT0001012,08-SEP,1500.0
27738,ES1,C00301,IT0001113,08-SEP,144.0
27739,ES1,C00301,IT0001113,08-SEP,144.0
27740,ES1,C00301,IT0001101,08-SEP,180.0
27741,ES1,C00301,IT0001028,08-SEP,180.0
27742,ES1,C00113,IT0001124,08-SEP,112.0
27743,ES1,C00113,IT0001012,08-SEP,2000.0
27744,ES1,C00113,IT0001012,08-SEP,2000.0
27745,ES1,C00113,IT0001012,08-SEP,2000.0
27746,ES1,C00113,IT0001012,08-SEP,2000.0
27747,ES1,C00113,IT0001012,08-SEP,2000.0
27748,ES1,C00113,IT0001012,08-SEP,2000.0
27749,ES1,C00113,IT0001012,08-SEP,2000.0
27750,ES1,C00113,IT0001076,08-SEP,2000.0
27751,ES1,C00113,IT0001076,08-SEP,2000.0
27752,ES1,C00113,IT0001076,08-SEP,2000.0
27753,ES1,C00113,IT0001076,08-SEP,2000.0
27754,ES1,C00113,IT0001088,08-SEP,1600.0
27755,ES1,C00113,IT0001088,08-SEP,1600.0
27756,ES1,C00312,IT0001151,08-SEP,40.0
27757,ES1,C00238,IT0001012,08-SEP,750.0
27758,ES1,C00238,IT0001012,08-SEP,750.0
27759,ES1,C00238,IT0001076,08-SEP,750.0
27760,ES1,C00238,IT0001076,08-SEP,750.0
27761,ES1,C00238,IT0001076,08-SEP,750.0
27762,ES1,C00238,IT0001088,08-SEP,800.0
27763,ES1,C00238,IT0001088,08-SEP,800.0
27764,ES1,C00238,IT0001088,08-SEP,800.0
27765,ES1,C00238,IT0001088,08-SEP,800.0
27766,ES1,C00238,IT0001028,08-SEP,180.0
27767,ES1,C00238,IT0001033,08-SEP,130.0
27768,ES1,C00238,IT0001108,08-SEP,130.0
27769,ES1,C00238,IT0001113,08-SEP,72.0
27770,ES1,C00238,IT0001101,08-SEP,180.0
27771,ES1,C00354,IT0001151,08-SEP,104.0
